,Soort misdrijf,Perioden,Regio's,Geregistreerde misdrijven (aantal),Aangiften (aantal)
5517,1.1.2 Diefstal/inbraak box/garage/schuur,2021,Gouda,37.0,36.0
5518,1.1.2 Diefstal/inbraak box/garage/schuur,2022,Gouda,27.0,26.0
5519,1.1.2 Diefstal/inbraak box/garage/schuur,2023,Gouda,51.0,50.0
5520,1.1.2 Diefstal/inbraak box/garage/schuur,2012,'s-Gravenhage (gemeente),722.0,714.0
5521,1.1.2 Diefstal/inbraak box/garage/schuur,2013,'s-Gravenhage (gemeente),692.0,684.0
5522,1.1.2 Diefstal/inbraak box/garage/schuur,2014,'s-Gravenhage (gemeente),791.0,775.0
5523,1.1.2 Diefstal/inbraak box/garage/schuur,2015,'s-Gravenhage (gemeente),760.0,755.0
5524,1.1.2 Diefstal/inbraak box/garage/schuur,2016,'s-Gravenhage (gemeente),579.0,579.0
5525,1.1.2 Diefstal/inbraak box/garage/schuur,2017,'s-Gravenhage (gemeente),476.0,466.0
5526,1.1.2 Diefstal/inbraak box/garage/schuur,2018,'s-Gravenhage (gemeente),368.0,355.0
5527,1.1.2 Diefstal/inbraak box/garage/schuur,2019,'s-Gravenhage (gemeente),467.0,458.0
5528,1.1.2 Diefstal/inbraak box/garage/schuur,2020,'s-Gravenhage (gemeente),482.0,467.0
5529,1.1.2 Diefstal/inbraak box/garage/schuur,2021,'s-Gravenhage (gemeente),462.0,452.0
5530,1.1.2 Diefstal/inbraak box/garage/schuur,2022,'s-Gravenhage (gemeente),407.0,399.0
5531,1.1.2 Diefstal/inbraak box/garage/schuur,2023,'s-Gravenhage (gemeente),463.0,453.0
5532,1.1.2 Diefstal/inbraak box/garage/schuur,2012,Groningen (gemeente),295.0,289.0
5533,1.1.2 Diefstal/inbraak box/garage/schuur,2013,Groningen (gemeente),421.0,414.0
5534,1.1.2 Diefstal/inbraak box/garage/schuur,2014,Groningen (gemeente),373.0,364.0
5535,1.1.2 Diefstal/inbraak box/garage/schuur,2015,Groningen (gemeente),292.0,290.0
5536,1.1.2 Diefstal/inbraak box/garage/schuur,2016,Groningen (gemeente),267.0,260.0
5537,1.1.2 Diefstal/inbraak box/garage/schuur,2017,Groningen (gemeente),205.0,203.0
5538,1.1.2 Diefstal/inbraak box/garage/schuur,2018,Groningen (gemeente),177.0,171.0
5539,1.1.2 Diefstal/inbraak box/garage/schuur,2019,Groningen (gemeente),185.0,182.0
5540,1.1.2 Diefstal/inbraak box/garage/schuur,2020,Groningen (gemeente),115.0,111.0
5541,1.1.2 Diefstal/inbraak box/garage/schuur,2021,Groningen (gemeente),153.0,151.0
5542,1.1.2 Diefstal/inbraak box/garage/schuur,2022,Groningen (gemeente),150.0,149.0
5543,1.1.2 Diefstal/inbraak box/garage/schuur,2023,Groningen (gemeente),202.0,201.0
5544,1.1.2 Diefstal/inbraak box/garage/schuur,2012,Gulpen-Wittem,18.0,18.0
5545,1.1.2 Diefstal/inbraak box/garage/schuur,2013,Gulpen-Wittem,29.0,29.0
5546,1.1.2 Diefstal/inbraak box/garage/schuur,2014,Gulpen-Wittem,28.0,28.0
5547,1.1.2 Diefstal/inbraak box/garage/schuur,2015,Gulpen-Wittem,14.0,14.0
5548,1.1.2 Diefstal/inbraak box/garage/schuur,2016,Gulpen-Wittem,61.0,60.0
5549,1.1.2 Diefstal/inbraak box/garage/schuur,2017,Gulpen-Wittem,16.0,16.0
5550,1.1.2 Diefstal/inbraak box/garage/schuur,2018,Gulpen-Wittem,7.0,7.0
5551,1.1.2 Diefstal/inbraak box/garage/schuur,2019,Gulpen-Wittem,14.0,14.0
5552,1.1.2 Diefstal/inbraak box/garage/schuur,2020,Gulpen-Wittem,31.0,30.0
5553,1.1.2 Diefstal/inbraak box/garage/schuur,2021,Gulpen-Wittem,4.0,4.0
5554,1.1.2 Diefstal/inbraak box/garage/schuur,2022,Gulpen-Wittem,6.0,6.0
5555,1.1.2 Diefstal/inbraak box/garage/schuur,2023,Gulpen-Wittem,6.0,6.0
5556,1.1.2 Diefstal/inbraak box/garage/schuur,2012,Haaksbergen,33.0,31.0
5557,1.1.2 Diefstal/inbraak box/garage/schuur,2013,Haaksbergen,25.0,24.0
5558,1.1.2 Diefstal/inbraak box/garage/schuur,2014,Haaksbergen,17.0,17.0
5559,1.1.2 Diefstal/inbraak box/garage/schuur,2015,Haaksbergen,13.0,13.0
5560,1.1.2 Diefstal/inbraak box/garage/schuur,2016,Haaksbergen,21.0,20.0
5561,1.1.2 Diefstal/inbraak box/garage/schuur,2017,Haaksbergen,14.0,14.0
5562,1.1.2 Diefstal/inbraak box/garage/schuur,2018,Haaksbergen,9.0,9.0
5563,1.1.2 Diefstal/inbraak box/garage/schuur,2019,Haaksbergen,9.0,9.0
5564,1.1.2 Diefstal/inbraak box/garage/schuur,2020,Haaksbergen,31.0,30.0
5565,1.1.2 Diefstal/inbraak box/garage/schuur,2021,Haaksbergen,20.0,20.0
5566,1.1.2 Diefstal/inbraak box/garage/schuur,2022,Haaksbergen,7.0,7.0
5567,1.1.2 Diefstal/inbraak box/garage/schuur,2023,Haaksbergen,7.0,7.0
5568,1.1.2 Diefstal/inbraak box/garage/schuur,2012,Haarlem,151.0,150.0
5569,1.1.2 Diefstal/inbraak box/garage/schuur,2013,Haarlem,234.0,230.0
5570,1.1.2 Diefstal/inbraak box/garage/schuur,2014,Haarlem,149.0,144.0
5571,1.1.2 Diefstal/inbraak box/garage/schuur,2015,Haarlem,170.0,169.0
5572,1.1.2 Diefstal/inbraak box/garage/schuur,2016,Haarlem,170.0,168.0
5573,1.1.2 Diefstal/inbraak box/garage/schuur,2017,Haarlem,115.0,113.0
5574,1.1.2 Diefstal/inbraak box/garage/schuur,2018,Haarlem,129.0,129.0
5575,1.1.2 Diefstal/inbraak box/garage/schuur,2019,Haarlem,85.0,81.0
5576,1.1.2 Diefstal/inbraak box/garage/schuur,2020,Haarlem,125.0,123.0
5577,1.1.2 Diefstal/inbraak box/garage/schuur,2021,Haarlem,80.0,79.0
5578,1.1.2 Diefstal/inbraak box/garage/schuur,2022,Haarlem,68.0,66.0
5579,1.1.2 Diefstal/inbraak box/garage/schuur,2023,Haarlem,89.0,87.0
5580,1.1.2 Diefstal/inbraak box/garage/schuur,2012,Haarlemmermeer,114.0,113.0
5581,1.1.2 Diefstal/inbraak box/garage/schuur,2013,Haarlemmermeer,137.0,135.0
5582,1.1.2 Diefstal/inbraak box/garage/schuur,2014,Haarlemmermeer,115.0,116.0
5583,1.1.2 Diefstal/inbraak box/garage/schuur,2015,Haarlemmermeer,104.0,104.0
5584,1.1.2 Diefstal/inbraak box/garage/schuur,2016,Haarlemmermeer,75.0,73.0
5585,1.1.2 Diefstal/inbraak box/garage/schuur,2017,Haarlemmermeer,93.0,90.0
5586,1.1.2 Diefstal/inbraak box/garage/schuur,2018,Haarlemmermeer,44.0,43.0
5587,1.1.2 Diefstal/inbraak box/garage/schuur,2019,Haarlemmermeer,58.0,58.0
5588,1.1.2 Diefstal/inbraak box/garage/schuur,2020,Haarlemmermeer,87.0,85.0
5589,1.1.2 Diefstal/inbraak box/garage/schuur,2021,Haarlemmermeer,63.0,63.0
5590,1.1.2 Diefstal/inbraak box/garage/schuur,2022,Haarlemmermeer,37.0,37.0
5591,1.1.2 Diefstal/inbraak box/garage/schuur,2023,Haarlemmermeer,45.0,42.0
5592,1.1.2 Diefstal/inbraak box/garage/schuur,2012,Halderberge,34.0,33.0
5593,1.1.2 Diefstal/inbraak box/garage/schuur,2013,Halderberge,49.0,49.0
5594,1.1.2 Diefstal/inbraak box/garage/schuur,2014,Halderberge,44.0,44.0
5595,1.1.2 Diefstal/inbraak box/garage/schuur,2015,Halderberge,40.0,38.0
5596,1.1.2 Diefstal/inbraak box/garage/schuur,2016,Halderberge,34.0,33.0
5597,1.1.2 Diefstal/inbraak box/garage/schuur,2017,Halderberge,13.0,13.0
5598,1.1.2 Diefstal/inbraak box/garage/schuur,2018,Halderberge,23.0,23.0
5599,1.1.2 Diefstal/inbraak box/garage/schuur,2019,Halderberge,35.0,34.0
5600,1.1.2 Diefstal/inbraak box/garage/schuur,2020,Halderberge,31.0,29.0
5601,1.1.2 Diefstal/inbraak box/garage/schuur,2021,Halderberge,33.0,31.0
5602,1.1.2 Diefstal/inbraak box/garage/schuur,2022,Halderberge,29.0,28.0
5603,1.1.2 Diefstal/inbraak box/garage/schuur,2023,Halderberge,15.0,14.0
5604,1.1.2 Diefstal/inbraak box/garage/schuur,2012,Hardenberg,109.0,107.0
5605,1.1.2 Diefstal/inbraak box/garage/schuur,2013,Hardenberg,96.0,96.0
5606,1.1.2 Diefstal/inbraak box/garage/schuur,2014,Hardenberg,105.0,105.0
5607,1.1.2 Diefstal/inbraak box/garage/schuur,2015,Hardenberg,77.0,76.0
5608,1.1.2 Diefstal/inbraak box/garage/schuur,2016,Hardenberg,63.0,62.0
5609,1.1.2 Diefstal/inbraak box/garage/schuur,2017,Hardenberg,62.0,60.0
5610,1.1.2 Diefstal/inbraak box/garage/schuur,2018,Hardenberg,41.0,41.0
5611,1.1.2 Diefstal/inbraak box/garage/schuur,2019,Hardenberg,51.0,52.0
5612,1.1.2 Diefstal/inbraak box/garage/schuur,2020,Hardenberg,29.0,37.0
5613,1.1.2 Diefstal/inbraak box/garage/schuur,2021,Hardenberg,17.0,18.0
5614,1.1.2 Diefstal/inbraak box/garage/schuur,2022,Hardenberg,19.0,20.0
5615,1.1.2 Diefstal/inbraak box/garage/schuur,2023,Hardenberg,24.0,22.0
5616,1.1.2 Diefstal/inbraak box/garage/schuur,2012,Harderwijk,44.0,44.0
5617,1.1.2 Diefstal/inbraak box/garage/schuur,2013,Harderwijk,30.0,29.0
5618,1.1.2 Diefstal/inbraak box/garage/schuur,2014,Harderwijk,22.0,22.0
5619,1.1.2 Diefstal/inbraak box/garage/schuur,2015,Harderwijk,38.0,38.0
5620,1.1.2 Diefstal/inbraak box/garage/schuur,2016,Harderwijk,25.0,25.0
5621,1.1.2 Diefstal/inbraak box/garage/schuur,2017,Harderwijk,9.0,9.0
5622,1.1.2 Diefstal/inbraak box/garage/schuur,2018,Harderwijk,10.0,10.0
5623,1.1.2 Diefstal/inbraak box/garage/schuur,2019,Harderwijk,15.0,15.0
5624,1.1.2 Diefstal/inbraak box/garage/schuur,2020,Harderwijk,16.0,16.0
5625,1.1.2 Diefstal/inbraak box/garage/schuur,2021,Harderwijk,22.0,22.0
5626,1.1.2 Diefstal/inbraak box/garage/schuur,2022,Harderwijk,13.0,12.0
5627,1.1.2 Diefstal/inbraak box/garage/schuur,2023,Harderwijk,24.0,24.0
5628,1.1.2 Diefstal/inbraak box/garage/schuur,2012,Hardinxveld-Giessendam,6.0,6.0
5629,1.1.2 Diefstal/inbraak box/garage/schuur,2013,Hardinxveld-Giessendam,8.0,7.0
5630,1.1.2 Diefstal/inbraak box/garage/schuur,2014,Hardinxveld-Giessendam,8.0,8.0
5631,1.1.2 Diefstal/inbraak box/garage/schuur,2015,Hardinxveld-Giessendam,12.0,11.0
5632,1.1.2 Diefstal/inbraak box/garage/schuur,2016,Hardinxveld-Giessendam,5.0,5.0
5633,1.1.2 Diefstal/inbraak box/garage/schuur,2017,Hardinxveld-Giessendam,8.0,8.0
5634,1.1.2 Diefstal/inbraak box/garage/schuur,2018,Hardinxveld-Giessendam,2.0,2.0
5635,1.1.2 Diefstal/inbraak box/garage/schuur,2019,Hardinxveld-Giessendam,18.0,18.0
5636,1.1.2 Diefstal/inbraak box/garage/schuur,2020,Hardinxveld-Giessendam,3.0,3.0
5637,1.1.2 Diefstal/inbraak box/garage/schuur,2021,Hardinxveld-Giessendam,4.0,3.0
5638,1.1.2 Diefstal/inbraak box/garage/schuur,2022,Hardinxveld-Giessendam,7.0,6.0
5639,1.1.2 Diefstal/inbraak box/garage/schuur,2023,Hardinxveld-Giessendam,5.0,5.0
5640,1.1.2 Diefstal/inbraak box/garage/schuur,2012,Harlingen,4.0,4.0
5641,1.1.2 Diefstal/inbraak box/garage/schuur,2013,Harlingen,2.0,1.0
5642,1.1.2 Diefstal/inbraak box/garage/schuur,2014,Harlingen,5.0,5.0
5643,1.1.2 Diefstal/inbraak box/garage/schuur,2015,Harlingen,4.0,4.0
5644,1.1.2 Diefstal/inbraak box/garage/schuur,2016,Harlingen,9.0,9.0
5645,1.1.2 Diefstal/inbraak box/garage/schuur,2017,Harlingen,3.0,3.0
5646,1.1.2 Diefstal/inbraak box/garage/schuur,2018,Harlingen,3.0,3.0
5647,1.1.2 Diefstal/inbraak box/garage/schuur,2019,Harlingen,1.0,1.0
5648,1.1.2 Diefstal/inbraak box/garage/schuur,2020,Harlingen,3.0,3.0
5649,1.1.2 Diefstal/inbraak box/garage/schuur,2021,Harlingen,,
5650,1.1.2 Diefstal/inbraak box/garage/schuur,2022,Harlingen,3.0,3.0
5651,1.1.2 Diefstal/inbraak box/garage/schuur,2023,Harlingen,2.0,2.0
5652,1.1.2 Diefstal/inbraak box/garage/schuur,2012,Hattem,5.0,4.0
5653,1.1.2 Diefstal/inbraak box/garage/schuur,2013,Hattem,3.0,3.0
5654,1.1.2 Diefstal/inbraak box/garage/schuur,2014,Hattem,3.0,3.0
5655,1.1.2 Diefstal/inbraak box/garage/schuur,2015,Hattem,9.0,9.0
5656,1.1.2 Diefstal/inbraak box/garage/schuur,2016,Hattem,9.0,9.0
5657,1.1.2 Diefstal/inbraak box/garage/schuur,2017,Hattem,3.0,3.0
5658,1.1.2 Diefstal/inbraak box/garage/schuur,2018,Hattem,2.0,2.0
5659,1.1.2 Diefstal/inbraak box/garage/schuur,2019,Hattem,6.0,6.0
5660,1.1.2 Diefstal/inbraak box/garage/schuur,2020,Hattem,2.0,2.0
5661,1.1.2 Diefstal/inbraak box/garage/schuur,2021,Hattem,5.0,5.0
5662,1.1.2 Diefstal/inbraak box/garage/schuur,2022,Hattem,22.0,22.0
5663,1.1.2 Diefstal/inbraak box/garage/schuur,2023,Hattem,15.0,15.0
5664,1.1.2 Diefstal/inbraak box/garage/schuur,2012,Heemskerk,54.0,54.0
5665,1.1.2 Diefstal/inbraak box/garage/schuur,2013,Heemskerk,80.0,79.0
5666,1.1.2 Diefstal/inbraak box/garage/schuur,2014,Heemskerk,54.0,53.0
5667,1.1.2 Diefstal/inbraak box/garage/schuur,2015,Heemskerk,63.0,63.0
5668,1.1.2 Diefstal/inbraak box/garage/schuur,2016,Heemskerk,41.0,41.0
5669,1.1.2 Diefstal/inbraak box/garage/schuur,2017,Heemskerk,46.0,46.0
5670,1.1.2 Diefstal/inbraak box/garage/schuur,2018,Heemskerk,15.0,15.0
5671,1.1.2 Diefstal/inbraak box/garage/schuur,2019,Heemskerk,26.0,26.0
5672,1.1.2 Diefstal/inbraak box/garage/schuur,2020,Heemskerk,48.0,47.0
5673,1.1.2 Diefstal/inbraak box/garage/schuur,2021,Heemskerk,34.0,34.0
5674,1.1.2 Diefstal/inbraak box/garage/schuur,2022,Heemskerk,47.0,46.0
5675,1.1.2 Diefstal/inbraak box/garage/schuur,2023,Heemskerk,63.0,63.0
5676,1.1.2 Diefstal/inbraak box/garage/schuur,2012,Heemstede,9.0,9.0
5677,1.1.2 Diefstal/inbraak box/garage/schuur,2013,Heemstede,34.0,34.0
5678,1.1.2 Diefstal/inbraak box/garage/schuur,2014,Heemstede,25.0,23.0
5679,1.1.2 Diefstal/inbraak box/garage/schuur,2015,Heemstede,21.0,21.0
5680,1.1.2 Diefstal/inbraak box/garage/schuur,2016,Heemstede,30.0,30.0
5681,1.1.2 Diefstal/inbraak box/garage/schuur,2017,Heemstede,23.0,23.0
5682,1.1.2 Diefstal/inbraak box/garage/schuur,2018,Heemstede,15.0,15.0
5683,1.1.2 Diefstal/inbraak box/garage/schuur,2019,Heemstede,16.0,16.0
5684,1.1.2 Diefstal/inbraak box/garage/schuur,2020,Heemstede,26.0,24.0
5685,1.1.2 Diefstal/inbraak box/garage/schuur,2021,Heemstede,23.0,23.0
5686,1.1.2 Diefstal/inbraak box/garage/schuur,2022,Heemstede,15.0,15.0
5687,1.1.2 Diefstal/inbraak box/garage/schuur,2023,Heemstede,5.0,5.0
5688,1.1.2 Diefstal/inbraak box/garage/schuur,2012,Heerde,15.0,15.0
5689,1.1.2 Diefstal/inbraak box/garage/schuur,2013,Heerde,23.0,21.0
5690,1.1.2 Diefstal/inbraak box/garage/schuur,2014,Heerde,9.0,9.0
5691,1.1.2 Diefstal/inbraak box/garage/schuur,2015,Heerde,32.0,32.0
5692,1.1.2 Diefstal/inbraak box/garage/schuur,2016,Heerde,15.0,15.0
5693,1.1.2 Diefstal/inbraak box/garage/schuur,2017,Heerde,14.0,13.0
5694,1.1.2 Diefstal/inbraak box/garage/schuur,2018,Heerde,8.0,8.0
5695,1.1.2 Diefstal/inbraak box/garage/schuur,2019,Heerde,13.0,13.0
5696,1.1.2 Diefstal/inbraak box/garage/schuur,2020,Heerde,2.0,1.0
5697,1.1.2 Diefstal/inbraak box/garage/schuur,2021,Heerde,3.0,3.0
5698,1.1.2 Diefstal/inbraak box/garage/schuur,2022,Heerde,8.0,8.0
5699,1.1.2 Diefstal/inbraak box/garage/schuur,2023,Heerde,4.0,4.0
5700,1.1.2 Diefstal/inbraak box/garage/schuur,2012,Heerenveen,53.0,51.0
5701,1.1.2 Diefstal/inbraak box/garage/schuur,2013,Heerenveen,50.0,49.0
5702,1.1.2 Diefstal/inbraak box/garage/schuur,2014,Heerenveen,51.0,51.0
5703,1.1.2 Diefstal/inbraak box/garage/schuur,2015,Heerenveen,42.0,40.0
5704,1.1.2 Diefstal/inbraak box/garage/schuur,2016,Heerenveen,25.0,24.0
5705,1.1.2 Diefstal/inbraak box/garage/schuur,2017,Heerenveen,35.0,34.0
5706,1.1.2 Diefstal/inbraak box/garage/schuur,2018,Heerenveen,16.0,16.0
5707,1.1.2 Diefstal/inbraak box/garage/schuur,2019,Heerenveen,26.0,26.0
5708,1.1.2 Diefstal/inbraak box/garage/schuur,2020,Heerenveen,36.0,36.0
5709,1.1.2 Diefstal/inbraak box/garage/schuur,2021,Heerenveen,20.0,19.0
5710,1.1.2 Diefstal/inbraak box/garage/schuur,2022,Heerenveen,21.0,21.0
5711,1.1.2 Diefstal/inbraak box/garage/schuur,2023,Heerenveen,48.0,46.0
5712,1.1.2 Diefstal/inbraak box/garage/schuur,2012,Heerlen,186.0,181.0
5713,1.1.2 Diefstal/inbraak box/garage/schuur,2013,Heerlen,196.0,192.0
5714,1.1.2 Diefstal/inbraak box/garage/schuur,2014,Heerlen,267.0,267.0
5715,1.1.2 Diefstal/inbraak box/garage/schuur,2015,Heerlen,240.0,238.0
5716,1.1.2 Diefstal/inbraak box/garage/schuur,2016,Heerlen,181.0,180.0
5717,1.1.2 Diefstal/inbraak box/garage/schuur,2017,Heerlen,150.0,147.0
5718,1.1.2 Diefstal/inbraak box/garage/schuur,2018,Heerlen,112.0,110.0
5719,1.1.2 Diefstal/inbraak box/garage/schuur,2019,Heerlen,121.0,121.0
5720,1.1.2 Diefstal/inbraak box/garage/schuur,2020,Heerlen,79.0,78.0
5721,1.1.2 Diefstal/inbraak box/garage/schuur,2021,Heerlen,98.0,94.0
5722,1.1.2 Diefstal/inbraak box/garage/schuur,2022,Heerlen,108.0,108.0
5723,1.1.2 Diefstal/inbraak box/garage/schuur,2023,Heerlen,99.0,97.0
5724,1.1.2 Diefstal/inbraak box/garage/schuur,2012,Heeze-Leende,22.0,22.0
5725,1.1.2 Diefstal/inbraak box/garage/schuur,2013,Heeze-Leende,28.0,28.0
5726,1.1.2 Diefstal/inbraak box/garage/schuur,2014,Heeze-Leende,15.0,15.0
5727,1.1.2 Diefstal/inbraak box/garage/schuur,2015,Heeze-Leende,29.0,29.0
5728,1.1.2 Diefstal/inbraak box/garage/schuur,2016,Heeze-Leende,34.0,33.0
5729,1.1.2 Diefstal/inbraak box/garage/schuur,2017,Heeze-Leende,13.0,13.0
5730,1.1.2 Diefstal/inbraak box/garage/schuur,2018,Heeze-Leende,13.0,13.0
5731,1.1.2 Diefstal/inbraak box/garage/schuur,2019,Heeze-Leende,18.0,18.0
5732,1.1.2 Diefstal/inbraak box/garage/schuur,2020,Heeze-Leende,15.0,15.0
5733,1.1.2 Diefstal/inbraak box/garage/schuur,2021,Heeze-Leende,12.0,12.0
5734,1.1.2 Diefstal/inbraak box/garage/schuur,2022,Heeze-Leende,29.0,30.0
5735,1.1.2 Diefstal/inbraak box/garage/schuur,2023,Heeze-Leende,20.0,19.0
5736,1.1.2 Diefstal/inbraak box/garage/schuur,2012,Heiloo,23.0,23.0
5737,1.1.2 Diefstal/inbraak box/garage/schuur,2013,Heiloo,15.0,15.0
5738,1.1.2 Diefstal/inbraak box/garage/schuur,2014,Heiloo,11.0,11.0
5739,1.1.2 Diefstal/inbraak box/garage/schuur,2015,Heiloo,38.0,39.0
5740,1.1.2 Diefstal/inbraak box/garage/schuur,2016,Heiloo,26.0,25.0
5741,1.1.2 Diefstal/inbraak box/garage/schuur,2017,Heiloo,14.0,13.0
5742,1.1.2 Diefstal/inbraak box/garage/schuur,2018,Heiloo,10.0,10.0
5743,1.1.2 Diefstal/inbraak box/garage/schuur,2019,Heiloo,11.0,11.0
5744,1.1.2 Diefstal/inbraak box/garage/schuur,2020,Heiloo,6.0,6.0
5745,1.1.2 Diefstal/inbraak box/garage/schuur,2021,Heiloo,12.0,12.0
5746,1.1.2 Diefstal/inbraak box/garage/schuur,2022,Heiloo,4.0,4.0
5747,1.1.2 Diefstal/inbraak box/garage/schuur,2023,Heiloo,16.0,16.0
5748,1.1.2 Diefstal/inbraak box/garage/schuur,2012,Den Helder,67.0,67.0
5749,1.1.2 Diefstal/inbraak box/garage/schuur,2013,Den Helder,56.0,55.0
5750,1.1.2 Diefstal/inbraak box/garage/schuur,2014,Den Helder,89.0,89.0
5751,1.1.2 Diefstal/inbraak box/garage/schuur,2015,Den Helder,64.0,65.0
5752,1.1.2 Diefstal/inbraak box/garage/schuur,2016,Den Helder,121.0,119.0
5753,1.1.2 Diefstal/inbraak box/garage/schuur,2017,Den Helder,82.0,81.0
5754,1.1.2 Diefstal/inbraak box/garage/schuur,2018,Den Helder,27.0,26.0
5755,1.1.2 Diefstal/inbraak box/garage/schuur,2019,Den Helder,43.0,43.0
5756,1.1.2 Diefstal/inbraak box/garage/schuur,2020,Den Helder,69.0,68.0
5757,1.1.2 Diefstal/inbraak box/garage/schuur,2021,Den Helder,64.0,63.0
5758,1.1.2 Diefstal/inbraak box/garage/schuur,2022,Den Helder,65.0,63.0
5759,1.1.2 Diefstal/inbraak box/garage/schuur,2023,Den Helder,61.0,58.0
5760,1.1.2 Diefstal/inbraak box/garage/schuur,2012,Hellendoorn,17.0,17.0
5761,1.1.2 Diefstal/inbraak box/garage/schuur,2013,Hellendoorn,17.0,17.0
5762,1.1.2 Diefstal/inbraak box/garage/schuur,2014,Hellendoorn,21.0,19.0
5763,1.1.2 Diefstal/inbraak box/garage/schuur,2015,Hellendoorn,16.0,15.0
5764,1.1.2 Diefstal/inbraak box/garage/schuur,2016,Hellendoorn,18.0,18.0
5765,1.1.2 Diefstal/inbraak box/garage/schuur,2017,Hellendoorn,17.0,16.0
5766,1.1.2 Diefstal/inbraak box/garage/schuur,2018,Hellendoorn,20.0,20.0
5767,1.1.2 Diefstal/inbraak box/garage/schuur,2019,Hellendoorn,12.0,12.0
5768,1.1.2 Diefstal/inbraak box/garage/schuur,2020,Hellendoorn,15.0,13.0
5769,1.1.2 Diefstal/inbraak box/garage/schuur,2021,Hellendoorn,14.0,14.0
5770,1.1.2 Diefstal/inbraak box/garage/schuur,2022,Hellendoorn,12.0,12.0
5771,1.1.2 Diefstal/inbraak box/garage/schuur,2023,Hellendoorn,19.0,19.0
5772,1.1.2 Diefstal/inbraak box/garage/schuur,2012,Helmond,168.0,166.0
5773,1.1.2 Diefstal/inbraak box/garage/schuur,2013,Helmond,263.0,259.0
5774,1.1.2 Diefstal/inbraak box/garage/schuur,2014,Helmond,197.0,194.0
5775,1.1.2 Diefstal/inbraak box/garage/schuur,2015,Helmond,190.0,188.0
5776,1.1.2 Diefstal/inbraak box/garage/schuur,2016,Helmond,155.0,155.0
5777,1.1.2 Diefstal/inbraak box/garage/schuur,2017,Helmond,137.0,132.0
5778,1.1.2 Diefstal/inbraak box/garage/schuur,2018,Helmond,128.0,124.0
5779,1.1.2 Diefstal/inbraak box/garage/schuur,2019,Helmond,103.0,101.0
5780,1.1.2 Diefstal/inbraak box/garage/schuur,2020,Helmond,92.0,89.0
5781,1.1.2 Diefstal/inbraak box/garage/schuur,2021,Helmond,112.0,110.0
5782,1.1.2 Diefstal/inbraak box/garage/schuur,2022,Helmond,127.0,126.0
5783,1.1.2 Diefstal/inbraak box/garage/schuur,2023,Helmond,157.0,162.0
5784,1.1.2 Diefstal/inbraak box/garage/schuur,2012,Hendrik-Ido-Ambacht,9.0,8.0
5785,1.1.2 Diefstal/inbraak box/garage/schuur,2013,Hendrik-Ido-Ambacht,21.0,21.0
5786,1.1.2 Diefstal/inbraak box/garage/schuur,2014,Hendrik-Ido-Ambacht,14.0,14.0
5787,1.1.2 Diefstal/inbraak box/garage/schuur,2015,Hendrik-Ido-Ambacht,18.0,18.0
5788,1.1.2 Diefstal/inbraak box/garage/schuur,2016,Hendrik-Ido-Ambacht,14.0,14.0
5789,1.1.2 Diefstal/inbraak box/garage/schuur,2017,Hendrik-Ido-Ambacht,9.0,9.0
5790,1.1.2 Diefstal/inbraak box/garage/schuur,2018,Hendrik-Ido-Ambacht,20.0,20.0
5791,1.1.2 Diefstal/inbraak box/garage/schuur,2019,Hendrik-Ido-Ambacht,24.0,25.0
5792,1.1.2 Diefstal/inbraak box/garage/schuur,2020,Hendrik-Ido-Ambacht,4.0,4.0
5793,1.1.2 Diefstal/inbraak box/garage/schuur,2021,Hendrik-Ido-Ambacht,6.0,6.0
5794,1.1.2 Diefstal/inbraak box/garage/schuur,2022,Hendrik-Ido-Ambacht,6.0,5.0
5795,1.1.2 Diefstal/inbraak box/garage/schuur,2023,Hendrik-Ido-Ambacht,7.0,7.0
5796,1.1.2 Diefstal/inbraak box/garage/schuur,2012,Hengelo (O.),82.0,80.0
5797,1.1.2 Diefstal/inbraak box/garage/schuur,2013,Hengelo (O.),124.0,120.0
5798,1.1.2 Diefstal/inbraak box/garage/schuur,2014,Hengelo (O.),97.0,96.0
5799,1.1.2 Diefstal/inbraak box/garage/schuur,2015,Hengelo (O.),168.0,165.0
5800,1.1.2 Diefstal/inbraak box/garage/schuur,2016,Hengelo (O.),196.0,196.0
5801,1.1.2 Diefstal/inbraak box/garage/schuur,2017,Hengelo (O.),131.0,126.0
5802,1.1.2 Diefstal/inbraak box/garage/schuur,2018,Hengelo (O.),65.0,64.0
5803,1.1.2 Diefstal/inbraak box/garage/schuur,2019,Hengelo (O.),61.0,61.0
5804,1.1.2 Diefstal/inbraak box/garage/schuur,2020,Hengelo (O.),124.0,123.0
5805,1.1.2 Diefstal/inbraak box/garage/schuur,2021,Hengelo (O.),65.0,63.0
5806,1.1.2 Diefstal/inbraak box/garage/schuur,2022,Hengelo (O.),47.0,46.0
5807,1.1.2 Diefstal/inbraak box/garage/schuur,2023,Hengelo (O.),76.0,73.0
5808,1.1.2 Diefstal/inbraak box/garage/schuur,2012,'s-Hertogenbosch,197.0,194.0
5809,1.1.2 Diefstal/inbraak box/garage/schuur,2013,'s-Hertogenbosch,284.0,284.0
5810,1.1.2 Diefstal/inbraak box/garage/schuur,2014,'s-Hertogenbosch,280.0,280.0
5811,1.1.2 Diefstal/inbraak box/garage/schuur,2015,'s-Hertogenbosch,316.0,313.0
